"date","Q","CODIGO_ESTACAO"
"2008-03-04",379.356675477285,"MOGU02900"
"2008-03-05",358.980801198359,"MOGU02900"
"2008-03-06",333.966561292148,"MOGU02900"
"2008-03-07",306.96763598405,"MOGU02900"
"2008-03-08",284.945777997369,"MOGU02900"
"2008-03-09",273.195044902903,"MOGU02900"
"2008-03-10",277.574454965933,"MOGU02900"
"2008-03-11",283.723584984004,"MOGU02900"
"2008-03-12",303.945417013446,"MOGU02900"
"2008-03-13",320.513498448415,"MOGU02900"
"2008-03-14",358.545070094235,"MOGU02900"
"2008-03-15",402.28008171479,"MOGU02900"
"2008-03-16",427.221614029693,"MOGU02900"
"2008-03-17",454.0271775001,"MOGU02900"
"2008-03-18",550.978305217245,"MOGU02900"
"2008-03-19",605.712740540842,"MOGU02900"
"2008-03-20",639.89021297957,"MOGU02900"
"2008-03-21",656.177608922758,"MOGU02900"
"2008-03-22",649.261447397305,"MOGU02900"
"2008-03-23",605.606834279151,"MOGU02900"
"2008-03-24",575.883678760813,"MOGU02900"
"2008-03-25",566.116419529551,"MOGU02900"
"2008-03-26",557.001604445269,"MOGU02900"
"2008-03-27",505.915070376647,"MOGU02900"
"2008-03-28",421.08669409306,"MOGU02900"
"2008-03-29",376.752152657757,"MOGU02900"
"2008-03-30",351.083072940961,"MOGU02900"
"2008-03-31",327.715840642997,"MOGU02900"
"2008-04-01",308.425705079225,"MOGU02900"
"2008-04-02",291.620786857287,"MOGU02900"
"2008-04-03",278.182496929039,"MOGU02900"
"2008-04-04",276.126723407851,"MOGU02900"
"2008-04-05",280.747937690307,"MOGU02900"
"2008-04-06",293.614156114763,"MOGU02900"
"2008-04-07",329.580555549548,"MOGU02900"
"2008-04-08",347.888509853809,"MOGU02900"
"2008-04-09",375.694230389183,"MOGU02900"
"2008-04-10",386.149082134387,"MOGU02900"
"2008-04-11",408.317111836874,"MOGU02900"
"2008-04-12",425.073469981493,"MOGU02900"
"2008-04-13",438.64653514046,"MOGU02900"
"2008-04-14",453.214411654657,"MOGU02900"
"2008-04-15",492.50254974507,"MOGU02900"
"2008-04-16",492.596347807218,"MOGU02900"
"2008-04-17",481.048645556878,"MOGU02900"
"2008-04-18",467.866801779162,"MOGU02900"
"2008-04-19",461.290061253335,"MOGU02900"
"2008-04-20",444.322621435414,"MOGU02900"
"2008-04-21",424.046299491013,"MOGU02900"
"2008-04-22",422.653728112679,"MOGU02900"
"2008-04-23",433.764053160403,"MOGU02900"
"2008-04-24",443.664668213399,"MOGU02900"
"2008-04-25",434.629009965005,"MOGU02900"
"2008-04-26",424.957406207412,"MOGU02900"
"2008-04-27",413.630076766762,"MOGU02900"
"2008-04-28",378.174548895723,"MOGU02900"
"2008-04-29",335.86174638849,"MOGU02900"
"2008-04-30",312.588740812731,"MOGU02900"
"2008-05-01",306.049244673282,"MOGU02900"
"2008-05-02",320.143634666689,"MOGU02900"
"2008-05-03",363.298821718362,"MOGU02900"
"2008-05-04",398.569874338209,"MOGU02900"
"2008-05-05",415.864291204731,"MOGU02900"
"2008-05-06",418.481777974134,"MOGU02900"
"2008-05-07",401.659940246236,"MOGU02900"
"2008-05-08",371.680779431084,"MOGU02900"
"2008-05-09",336.757873270902,"MOGU02900"
"2008-05-10",306.903267619344,"MOGU02900"
"2008-05-11",293.147206264997,"MOGU02900"
"2008-05-12",284.418908275325,"MOGU02900"
"2008-05-13",274.901024801857,"MOGU02900"
"2008-05-14",272.819506669812,"MOGU02900"
"2008-05-15",269.532075916616,"MOGU02900"
"2008-05-16",264.586879297959,"MOGU02900"
"2008-05-17",261.203567779627,"MOGU02900"
"2008-05-18",258.918560496022,"MOGU02900"
"2008-05-19",247.185360336153,"MOGU02900"
"2008-05-20",246.871825198829,"MOGU02900"
"2008-05-21",242.373988423592,"MOGU02900"
"2008-05-22",241.838263566243,"MOGU02900"
"2008-05-23",236.573016977117,"MOGU02900"
"2008-05-24",234.771675242526,"MOGU02900"
"2008-05-25",228.569321533924,"MOGU02900"
"2008-05-26",226.303607707746,"MOGU02900"
"2008-05-27",220.390406397027,"MOGU02900"
"2008-05-28",219.367791128124,"MOGU02900"
"2008-05-29",214.303266080299,"MOGU02900"
"2008-05-30",213.642639955099,"MOGU02900"
"2008-05-31",213.208574143036,"MOGU02900"
"2008-06-01",222.544356822408,"MOGU02900"
"2008-06-02",231.669274527221,"MOGU02900"
"2008-06-03",242.477667951585,"MOGU02900"
"2008-06-04",255.088750929777,"MOGU02900"
"2008-06-05",259.546759658331,"MOGU02900"
"2008-06-06",270.921232567544,"MOGU02900"
"2008-06-07",278.331369628778,"MOGU02900"
"2008-06-08",276.24878344866,"MOGU02900"
"2008-06-09",258.081166032839,"MOGU02900"
"2008-06-10",239.327582608863,"MOGU02900"
"2008-06-11",226.160163450938,"MOGU02900"
"2008-06-12",219.447345574863,"MOGU02900"
"2008-06-13",215.144942518872,"MOGU02900"
"2008-06-14",208.473288614256,"MOGU02900"
"2008-06-15",204.973070249733,"MOGU02900"
"2008-06-16",201.592456986307,"MOGU02900"
"2008-06-17",200.249203448624,"MOGU02900"
"2008-06-18",197.512792850037,"MOGU02900"
"2008-06-19",195.242254832957,"MOGU02900"
"2008-06-20",192.775558865451,"MOGU02900"
"2008-06-21",194.093815833711,"MOGU02900"
"2008-06-22",193.569462351096,"MOGU02900"
"2008-06-23",191.208246101951,"MOGU02900"
"2008-06-24",191.558178402419,"MOGU02900"
"2008-06-25",191.122911076902,"MOGU02900"
"2008-06-26",189.799921006956,"MOGU02900"
"2008-06-27",190.090929708987,"MOGU02900"
"2008-06-28",188.743150259,"MOGU02900"
"2008-06-29",185.542672019632,"MOGU02900"
"2008-06-30",185.000927179038,"MOGU02900"
"2008-07-01",182.849877250345,"MOGU02900"
"2008-07-02",178.044457761051,"MOGU02900"
"2008-07-03",177.690269020694,"MOGU02900"
"2008-07-04",172.585481239468,"MOGU02900"
"2008-07-05",172.118077487698,"MOGU02900"
"2008-07-06",169.096579736743,"MOGU02900"
"2008-07-07",167.401179285014,"MOGU02900"
"2008-07-08",167.582506208317,"MOGU02900"
"2008-07-09",164.481186312821,"MOGU02900"
"2008-07-10",161.547487307821,"MOGU02900"
"2008-07-11",159.828922831349,"MOGU02900"
"2008-07-12",157.54755531007,"MOGU02900"
"2008-07-13",157.480164265083,"MOGU02900"
"2008-07-14",156.285217847253,"MOGU02900"
"2008-07-15",154.448309009269,"MOGU02900"
"2008-07-16",153.257911389105,"MOGU02900"
"2008-07-17",150.863334342622,"MOGU02900"
"2008-07-18",150.10466184908,"MOGU02900"
"2008-07-19",148.922952696585,"MOGU02900"
"2008-07-20",147.298805515649,"MOGU02900"
"2008-07-21",146.259684626294,"MOGU02900"
"2008-07-22",146.112247543962,"MOGU02900"
"2008-07-23",144.889307516285,"MOGU02900"
"2008-07-24",144.32632861064,"MOGU02900"
"2008-07-25",143.353885901041,"MOGU02900"
"2008-07-26",142.205272128628,"MOGU02900"
"2008-07-27",139.41370154334,"MOGU02900"
"2008-07-28",138.831376458291,"MOGU02900"
"2008-07-29",136.597028195134,"MOGU02900"
"2008-07-30",136.297856769295,"MOGU02900"
"2008-07-31",135.645460237071,"MOGU02900"
"2008-08-01",136.009653701114,"MOGU02900"
"2008-08-02",133.247711161417,"MOGU02900"
"2008-08-03",132.084817838864,"MOGU02900"
"2008-08-04",133.456783657295,"MOGU02900"
"2008-08-05",143.307779051416,"MOGU02900"
"2008-08-06",151.895363822336,"MOGU02900"
"2008-08-07",164.042095964776,"MOGU02900"
"2008-08-08",174.231143225505,"MOGU02900"
"2008-08-09",186.492841493063,"MOGU02900"
"2008-08-10",187.606689714042,"MOGU02900"
"2008-08-11",192.833217780351,"MOGU02900"
"2008-08-12",190.765346669295,"MOGU02900"
"2008-08-13",185.165343367684,"MOGU02900"
"2008-08-14",170.742857851699,"MOGU02900"
"2008-08-15",159.448007965685,"MOGU02900"
"2008-08-16",148.09544621749,"MOGU02900"
"2008-08-17",142.260509026574,"MOGU02900"
"2008-08-18",135.689373097504,"MOGU02900"
"2008-08-19",131.574643895467,"MOGU02900"
"2008-08-20",129.937849414808,"MOGU02900"
"2008-08-21",124.825864000473,"MOGU02900"
"2008-08-22",122.248443809536,"MOGU02900"
"2008-08-23",120.741073891758,"MOGU02900"
"2008-08-24",114.836375421076,"MOGU02900"
"2008-08-25",111.679524257581,"MOGU02900"
"2008-08-26",112.625230468234,"MOGU02900"
"2008-08-27",112.054413457178,"MOGU02900"
"2008-08-28",108.664047956431,"MOGU02900"
"2008-08-29",108.499877320618,"MOGU02900"
"2008-08-30",106.824535108899,"MOGU02900"
"2008-08-31",104.922525484191,"MOGU02900"
"2008-09-01",103.889611361658,"MOGU02900"
"2008-09-02",104.954689215689,"MOGU02900"
"2008-09-03",105.577019165654,"MOGU02900"
"2008-09-04",104.232770061462,"MOGU02900"
"2008-09-05",101.547756807064,"MOGU02900"
"2008-09-06",100.252417172295,"MOGU02900"
"2008-09-07",98.1204742392516,"MOGU02900"
"2008-09-08",97.5996936264976,"MOGU02900"
"2008-09-09",99.8399252675395,"MOGU02900"
"2008-09-10",102.31717061334,"MOGU02900"
"2008-09-11",102.558192692057,"MOGU02900"
"2008-09-12",102.819544817922,"MOGU02900"
"2008-09-13",102.043732693707,"MOGU02900"
"2008-09-14",100.615556230501,"MOGU02900"
"2008-09-15",99.9800616703467,"MOGU02900"
"2008-09-16",99.8844525557419,"MOGU02900"
"2008-09-17",97.888201399397,"MOGU02900"
"2008-09-18",96.2709990580963,"MOGU02900"
"2008-09-19",95.7360504392477,"MOGU02900"
"2008-09-20",95.6299686906053,"MOGU02900"
"2008-09-21",96.5873677829645,"MOGU02900"
"2008-09-22",100.81163796962,"MOGU02900"
"2008-09-23",108.094416145278,"MOGU02900"
"2008-09-24",113.647698364885,"MOGU02900"
"2008-09-25",115.768016882689,"MOGU02900"
"2008-09-26",119.378130318838,"MOGU02900"
"2008-09-27",117.979371252844,"MOGU02900"
"2008-09-28",115.668846071203,"MOGU02900"
"2008-09-29",114.990389545094,"MOGU02900"
"2008-09-30",115.140597183173,"MOGU02900"
"2008-10-01",110.123397268115,"MOGU02900"
"2008-10-02",116.56506777145,"MOGU02900"
"2008-10-03",123.560188893261,"MOGU02900"
"2008-10-04",127.130758131055,"MOGU02900"
"2008-10-05",131.004819464168,"MOGU02900"
"2008-10-06",129.741990316004,"MOGU02900"
"2008-10-07",129.2971690738,"MOGU02900"
"2008-10-08",135.072749391018,"MOGU02900"
"2008-10-09",133.676949266756,"MOGU02900"
"2008-10-10",133.913445214701,"MOGU02900"
"2008-10-11",133.827258972018,"MOGU02900"
"2008-10-12",132.473677387466,"MOGU02900"
"2008-10-13",128.611856873318,"MOGU02900"
"2008-10-14",124.314867615001,"MOGU02900"
"2008-10-15",119.270968769586,"MOGU02900"
"2008-10-16",113.621727990692,"MOGU02900"
"2008-10-17",109.170131266604,"MOGU02900"
"2008-10-18",105.760355956777,"MOGU02900"
"2008-10-19",103.941487232176,"MOGU02900"
"2008-10-20",105.109058946658,"MOGU02900"
"2008-10-21",108.081948920099,"MOGU02900"
"2008-10-22",110.636588384002,"MOGU02900"
"2008-10-23",113.822453493436,"MOGU02900"
"2008-10-24",116.466223069808,"MOGU02900"
"2008-10-25",112.439524671017,"MOGU02900"
"2008-10-26",105.315878550687,"MOGU02900"
"2008-10-27",103.650346856024,"MOGU02900"
"2008-10-28",99.1086920530448,"MOGU02900"
"2008-10-29",93.7927662418247,"MOGU02900"
"2008-10-30",100.943866109249,"MOGU02900"
"2008-10-31",114.366633433213,"MOGU02900"
"2008-11-01",128.560241641316,"MOGU02900"
"2008-11-02",136.165962890923,"MOGU02900"
"2008-11-03",159.558826985768,"MOGU02900"
"2008-11-04",159.159877917117,"MOGU02900"
"2008-11-05",157.785056783748,"MOGU02900"
"2008-11-06",150.752950006767,"MOGU02900"
"2008-11-07",152.034176176064,"MOGU02900"
"2008-11-08",151.361771857207,"MOGU02900"
"2008-11-09",143.624369202593,"MOGU02900"
"2008-11-10",136.165544703792,"MOGU02900"
"2008-11-11",136.2757587772,"MOGU02900"
"2008-11-12",137.458915382674,"MOGU02900"
"2008-11-13",152.131682482346,"MOGU02900"
"2008-11-14",167.157893529838,"MOGU02900"
"2008-11-15",175.892752490551,"MOGU02900"
"2008-11-16",193.179934414664,"MOGU02900"
"2008-11-17",200.257904686124,"MOGU02900"
"2008-11-18",198.197101922341,"MOGU02900"
"2008-11-19",189.962250983385,"MOGU02900"
"2008-11-20",165.727603510086,"MOGU02900"
"2008-11-21",153.308659215451,"MOGU02900"
"2008-11-22",136.107473114291,"MOGU02900"
"2008-11-23",132.365184213592,"MOGU02900"
"2008-11-24",132.662613147102,"MOGU02900"
"2008-11-25",134.002425196763,"MOGU02900"
"2008-11-26",137.652052117368,"MOGU02900"
"2008-11-27",151.557373145154,"MOGU02900"
"2008-11-28",153.851675180284,"MOGU02900"
"2008-11-29",157.056286929942,"MOGU02900"
"2008-11-30",156.571052260333,"MOGU02900"
"2008-12-01",153.119039430076,"MOGU02900"
"2008-12-02",143.935458164072,"MOGU02900"
"2008-12-03",140.45540599949,"MOGU02900"
"2008-12-04",131.074910707055,"MOGU02900"
"2008-12-05",125.021496938675,"MOGU02900"
"2008-12-06",123.475401288157,"MOGU02900"
"2008-12-07",118.195886471689,"MOGU02900"
"2008-12-08",112.628849671153,"MOGU02900"
"2008-12-09",108.864183340002,"MOGU02900"
"2008-12-10",102.396316618971,"MOGU02900"
"2008-12-11",106.875178546554,"MOGU02900"
"2008-12-12",111.633298852454,"MOGU02900"
"2008-12-13",115.151905236634,"MOGU02900"
"2008-12-14",121.410399764987,"MOGU02900"
"2008-12-15",127.051856885109,"MOGU02900"
"2008-12-16",141.154902367607,"MOGU02900"
"2008-12-17",162.591020457896,"MOGU02900"
"2008-12-18",162.10191127424,"MOGU02900"
"2008-12-19",172.953760169349,"MOGU02900"
"2008-12-20",181.472606067479,"MOGU02900"
"2008-12-21",207.711035166992,"MOGU02900"
"2008-12-22",242.23850049476,"MOGU02900"
"2008-12-23",264.627923064192,"MOGU02900"
"2008-12-24",288.155535370682,"MOGU02900"
"2008-12-25",292.322163465487,"MOGU02900"
"2008-12-26",325.261482979975,"MOGU02900"
"2008-12-27",365.226584270849,"MOGU02900"
"2008-12-28",367.728720818249,"MOGU02900"
"2008-12-29",363.804281334246,"MOGU02900"
"2008-12-30",376.595340307408,"MOGU02900"
"2008-12-31",311.740894249426,"MOGU02900"
"2009-01-01",289.776851812714,"MOGU02900"
"2009-01-02",317.025504914809,"MOGU02900"
"2009-01-03",344.828477951127,"MOGU02900"
"2009-01-04",381.105842341201,"MOGU02900"
"2009-01-05",410.023915152844,"MOGU02900"
"2009-01-06",409.499762174574,"MOGU02900"
"2009-01-07",385.95009437919,"MOGU02900"
"2009-01-08",349.74939465005,"MOGU02900"
"2009-01-09",301.452473735603,"MOGU02900"
"2009-01-10",260.951179147251,"MOGU02900"
"2009-01-11",261.39426581528,"MOGU02900"
"2009-01-12",273.153763017562,"MOGU02900"
"2009-01-13",287.238909844513,"MOGU02900"
"2009-01-14",291.607452324013,"MOGU02900"
"2009-01-15",270.325619653252,"MOGU02900"
"2009-01-16",243.974312108112,"MOGU02900"
"2009-01-17",245.026488288943,"MOGU02900"
"2009-01-18",257.966614668391,"MOGU02900"
"2009-01-19",267.827546594907,"MOGU02900"
"2009-01-20",283.313498563405,"MOGU02900"
"2009-01-21",288.988090668012,"MOGU02900"
"2009-01-22",304.386962902852,"MOGU02900"
"2009-01-23",315.434870508479,"MOGU02900"
"2009-01-24",325.286204508362,"MOGU02900"
"2009-01-25",301.666229379944,"MOGU02900"
"2009-01-26",299.618444596532,"MOGU02900"
"2009-01-27",316.138289559405,"MOGU02900"
"2009-01-28",347.279542125563,"MOGU02900"
"2009-01-29",401.358458606404,"MOGU02900"
"2009-01-30",476.09594278317,"MOGU02900"
"2009-01-31",529.404159967988,"MOGU02900"
"2009-02-01",565.521358749375,"MOGU02900"
"2009-02-02",581.255237527647,"MOGU02900"
"2009-02-03",588.068758462345,"MOGU02900"
"2009-02-04",591.780559578281,"MOGU02900"
"2009-02-05",609.781060102422,"MOGU02900"
"2009-02-06",619.813213651281,"MOGU02900"
"2009-02-07",603.569917737837,"MOGU02900"
"2009-02-08",575.454325460857,"MOGU02900"
"2009-02-09",568.578128968931,"MOGU02900"
"2009-02-10",573.828982119883,"MOGU02900"
"2009-02-11",544.792216401099,"MOGU02900"
"2009-02-12",536.447851313802,"MOGU02900"
"2009-02-13",580.618332355977,"MOGU02900"
"2009-02-14",647.407863247165,"MOGU02900"
"2009-02-15",704.607636871349,"MOGU02900"
"2009-02-16",765.776990867126,"MOGU02900"
"2009-02-17",794.602432607771,"MOGU02900"
"2009-02-18",802.388478841683,"MOGU02900"
"2009-02-19",787.192391289308,"MOGU02900"
"2009-02-20",745.036405530626,"MOGU02900"
"2009-02-21",715.149057071994,"MOGU02900"
"2009-02-22",687.599445210027,"MOGU02900"
"2009-02-23",637.608816104454,"MOGU02900"
"2009-02-24",588.10244286484,"MOGU02900"
"2009-02-25",535.465321345656,"MOGU02900"
"2009-02-26",492.256670834576,"MOGU02900"
"2009-02-27",481.386252386082,"MOGU02900"
"2009-02-28",465.189302116595,"MOGU02900"
"2009-03-01",451.404800324533,"MOGU02900"
"2009-03-02",413.061437413981,"MOGU02900"
"2009-03-03",385.486009040698,"MOGU02900"
"2009-03-04",351.542099704614,"MOGU02900"
"2009-03-05",326.008722480154,"MOGU02900"
"2009-03-06",306.400244962402,"MOGU02900"
"2009-03-07",285.648533196724,"MOGU02900"
"2009-03-08",281.325241043149,"MOGU02900"
"2009-03-09",281.92100524593,"MOGU02900"
"2009-03-10",336.131814893266,"MOGU02900"
"2009-03-11",395.917977531878,"MOGU02900"
"2009-03-12",457.620186184491,"MOGU02900"
"2009-03-13",481.086708924304,"MOGU02900"
"2009-03-14",497.506674963403,"MOGU02900"
"2009-03-15",514.363821644303,"MOGU02900"
"2009-03-16",509.216257064293,"MOGU02900"
"2009-03-17",489.909007543379,"MOGU02900"
"2009-03-18",463.255352799078,"MOGU02900"
"2009-03-19",426.949640808671,"MOGU02900"
"2009-03-20",391.145116190533,"MOGU02900"
"2009-03-21",376.9736839145,"MOGU02900"
"2009-03-22",373.944309219859,"MOGU02900"
"2009-03-23",365.340094841052,"MOGU02900"
"2009-03-24",360.708296027797,"MOGU02900"
"2009-03-25",356.641775897184,"MOGU02900"
"2009-03-26",343.95150751303,"MOGU02900"
"2009-03-27",326.6016323112,"MOGU02900"
"2009-03-28",316.466118643139,"MOGU02900"
"2009-03-29",336.485316225832,"MOGU02900"
"2009-03-30",369.120813944028,"MOGU02900"
"2009-03-31",390.223425216562,"MOGU02900"
"2009-04-01",398.618730916176,"MOGU02900"
"2009-04-02",388.159490435266,"MOGU02900"
"2009-04-03",364.572142606346,"MOGU02900"
"2009-04-04",341.082452866524,"MOGU02900"
"2009-04-05",304.772808670216,"MOGU02900"
"2009-04-06",284.514038407914,"MOGU02900"
"2009-04-07",289.147159320256,"MOGU02900"
"2009-04-08",297.047642323032,"MOGU02900"
"2009-04-09",309.489936385138,"MOGU02900"
"2009-04-10",309.40642607851,"MOGU02900"
"2009-04-11",294.343715108416,"MOGU02900"
"2009-04-12",282.829338846859,"MOGU02900"
"2009-04-13",281.591831422354,"MOGU02900"
"2009-04-14",321.957540679211,"MOGU02900"
"2009-04-15",376.8778001498,"MOGU02900"
"2009-04-16",395.412522103189,"MOGU02900"
"2009-04-17",378.611930630991,"MOGU02900"
"2009-04-18",346.519955229175,"MOGU02900"
"2009-04-19",312.63266340077,"MOGU02900"
"2009-04-20",283.560691102897,"MOGU02900"
"2009-04-21",265.129376227874,"MOGU02900"
"2009-04-22",256.117738403996,"MOGU02900"
"2009-04-23",241.758260688054,"MOGU02900"
"2009-04-24",230.363259868968,"MOGU02900"
"2009-04-25",225.019974345072,"MOGU02900"
"2009-04-26",223.250768020262,"MOGU02900"
"2009-04-27",220.964147951319,"MOGU02900"
"2009-04-28",218.863753374494,"MOGU02900"
"2009-04-29",218.281844302835,"MOGU02900"
"2009-04-30",215.327721406525,"MOGU02900"
"2009-05-01",207.058236329113,"MOGU02900"
"2009-05-02",205.596349144507,"MOGU02900"
"2009-05-03",201.014706825679,"MOGU02900"
"2009-05-04",200.303196997854,"MOGU02900"
"2009-05-05",200.845680259614,"MOGU02900"
"2009-05-06",202.244827047204,"MOGU02900"
"2009-05-07",201.667455755902,"MOGU02900"
"2009-05-08",201.503208057795,"MOGU02900"
"2009-05-09",192.669868900503,"MOGU02900"
"2009-05-10",185.078729891785,"MOGU02900"
"2009-05-11",184.003717652195,"MOGU02900"
"2009-05-12",179.746412471261,"MOGU02900"
"2009-05-13",175.698029138665,"MOGU02900"
"2009-05-14",180.470513107669,"MOGU02900"
"2009-05-15",189.775019339795,"MOGU02900"
"2009-05-16",216.724786059749,"MOGU02900"
"2009-05-17",224.170363652574,"MOGU02900"
"2009-05-18",231.133456100478,"MOGU02900"
"2009-05-19",236.766217520852,"MOGU02900"
"2009-05-20",221.166067686623,"MOGU02900"
"2009-05-21",207.569795324568,"MOGU02900"
"2009-05-22",192.792364027559,"MOGU02900"
"2009-05-23",189.120610023659,"MOGU02900"
"2009-05-24",188.123705571083,"MOGU02900"
"2009-05-25",183.175845700563,"MOGU02900"
"2009-05-26",181.851460678634,"MOGU02900"
"2009-05-27",182.261666862944,"MOGU02900"
"2009-05-28",185.300945851179,"MOGU02900"
"2009-05-29",191.29838330726,"MOGU02900"
"2009-05-30",190.654881554813,"MOGU02900"
"2009-05-31",188.530249977495,"MOGU02900"
"2009-06-01",192.582835939046,"MOGU02900"
"2009-06-02",192.387360255728,"MOGU02900"
"2009-06-03",192.950957187579,"MOGU02900"
"2009-06-04",192.578542236518,"MOGU02900"
"2009-06-05",190.866299331456,"MOGU02900"
"2009-06-06",186.828064048364,"MOGU02900"
"2009-06-07",186.720671544813,"MOGU02900"
"2009-06-08",183.596155640895,"MOGU02900"
"2009-06-09",176.609015959862,"MOGU02900"
"2009-06-10",177.79787999971,"MOGU02900"
"2009-06-11",182.197583910018,"MOGU02900"
"2009-06-12",192.021894208142,"MOGU02900"
"2009-06-13",200.452269889781,"MOGU02900"
"2009-06-14",203.570373310498,"MOGU02900"
"2009-06-15",203.569392574788,"MOGU02900"
"2009-06-16",202.127767704951,"MOGU02900"
"2009-06-17",196.600775241898,"MOGU02900"
"2009-06-18",189.402151690539,"MOGU02900"
"2009-06-19",181.711573721552,"MOGU02900"
"2009-06-20",175.308939974572,"MOGU02900"
"2009-06-21",173.608212983222,"MOGU02900"
"2009-06-22",169.979935677561,"MOGU02900"
"2009-06-23",168.56075315347,"MOGU02900"
"2009-06-24",165.620068627792,"MOGU02900"
"2009-06-25",162.56751177177,"MOGU02900"
"2009-06-26",161.67099442207,"MOGU02900"
"2009-06-27",167.218495756335,"MOGU02900"
"2009-06-28",182.114902922529,"MOGU02900"
"2009-06-29",200.547867029322,"MOGU02900"
"2009-06-30",212.740606969579,"MOGU02900"
"2009-07-01",221.625386501254,"MOGU02900"
"2009-07-02",214.136708011992,"MOGU02900"
"2009-07-03",197.99506295537,"MOGU02900"
"2009-07-04",188.082143330982,"MOGU02900"
"2009-07-05",185.13922183447,"MOGU02900"
"2009-07-06",180.701030896456,"MOGU02900"
"2009-07-07",168.308822000958,"MOGU02900"
"2009-07-08",166.689389557532,"MOGU02900"
"2009-07-09",160.914837484018,"MOGU02900"
"2009-07-10",160.369749456231,"MOGU02900"
"2009-07-11",157.18947052662,"MOGU02900"
"2009-07-12",159.617230523008,"MOGU02900"
"2009-07-13",161.922887353902,"MOGU02900"
"2009-07-14",167.630213509036,"MOGU02900"
"2009-07-15",172.813566203172,"MOGU02900"
"2009-07-16",168.059762583219,"MOGU02900"
"2009-07-17",168.996117234875,"MOGU02900"
"2009-07-18",162.532935265971,"MOGU02900"
"2009-07-19",153.688707772872,"MOGU02900"
"2009-07-20",149.188576568418,"MOGU02900"
"2009-07-21",146.188066784684,"MOGU02900"
"2009-07-22",144.814619714915,"MOGU02900"
"2009-07-23",144.574380185771,"MOGU02900"
"2009-07-24",146.473799087418,"MOGU02900"
"2009-07-25",161.303505291236,"MOGU02900"
"2009-07-26",187.384444236428,"MOGU02900"
"2009-07-27",216.133765039413,"MOGU02900"
"2009-07-28",229.611844198707,"MOGU02900"
"2009-07-29",223.135633123192,"MOGU02900"
"2009-07-30",209.227340378389,"MOGU02900"
"2009-07-31",191.408266110213,"MOGU02900"
"2009-08-01",179.416153043385,"MOGU02900"
"2009-08-02",171.401955466087,"MOGU02900"
"2009-08-03",162.011188776842,"MOGU02900"
"2009-08-04",158.555943467755,"MOGU02900"
"2009-08-05",156.355851760517,"MOGU02900"
"2009-08-06",144.891885010077,"MOGU02900"
"2009-08-07",144.101467425741,"MOGU02900"
"2009-08-08",142.653427106935,"MOGU02900"
"2009-08-09",138.595117318482,"MOGU02900"
"2009-08-10",133.648379401115,"MOGU02900"
"2009-08-11",129.105633590516,"MOGU02900"
"2009-08-12",127.239022802155,"MOGU02900"
"2009-08-13",126.635627878533,"MOGU02900"
"2009-08-14",124.236250176895,"MOGU02900"
"2009-08-15",120.246063953094,"MOGU02900"
"2009-08-16",118.167673309688,"MOGU02900"
"2009-08-17",117.247306579227,"MOGU02900"
"2009-08-18",115.946357933176,"MOGU02900"
"2009-08-19",125.501814510997,"MOGU02900"
"2009-08-20",176.982603954178,"MOGU02900"
"2009-08-21",267.984406997107,"MOGU02900"
"2009-08-22",313.301015203965,"MOGU02900"
"2009-08-23",349.38821066199,"MOGU02900"
"2009-08-24",378.234362948173,"MOGU02900"
"2009-08-25",357.138570789228,"MOGU02900"
"2009-08-26",326.509227300149,"MOGU02900"
"2009-08-27",290.978100767992,"MOGU02900"
"2009-08-28",253.03198508431,"MOGU02900"
"2009-08-29",238.727905291563,"MOGU02900"
"2009-08-30",199.574064650741,"MOGU02900"
"2009-08-31",186.371523245211,"MOGU02900"
"2009-09-01",167.862883655518,"MOGU02900"
"2009-09-02",157.46853603574,"MOGU02900"
"2009-09-03",154.33133259267,"MOGU02900"
"2009-09-04",149.779989041954,"MOGU02900"
"2009-09-05",148.254868003496,"MOGU02900"
"2009-09-06",148.758121483132,"MOGU02900"
"2009-09-07",153.12154711253,"MOGU02900"
"2009-09-08",159.280142429839,"MOGU02900"
"2009-09-09",197.31325116069,"MOGU02900"
"2009-09-10",303.776540301896,"MOGU02900"
"2009-09-11",367.416341937822,"MOGU02900"
"2009-09-12",410.268034994837,"MOGU02900"
"2009-09-13",400.291752558114,"MOGU02900"
"2009-09-14",360.656060734541,"MOGU02900"
"2009-09-15",302.086199334572,"MOGU02900"
"2009-09-16",262.994311993294,"MOGU02900"
"2009-09-17",199.972846161092,"MOGU02900"
"2009-09-18",183.032974826635,"MOGU02900"
"2009-09-19",171.944639098726,"MOGU02900"
"2009-09-20",170.951747217897,"MOGU02900"
"2009-09-21",178.289291223795,"MOGU02900"
"2009-09-22",238.573300704757,"MOGU02900"
"2009-09-23",270.778644306794,"MOGU02900"
"2009-09-24",319.415708235824,"MOGU02900"
"2009-09-25",337.708448849329,"MOGU02900"
"2009-09-26",336.254428174656,"MOGU02900"
"2009-09-27",315.886207750221,"MOGU02900"
"2009-09-28",286.775516895462,"MOGU02900"
"2009-09-29",249.062591004205,"MOGU02900"
"2009-09-30",228.884749074467,"MOGU02900"
"2009-10-01",226.731272892763,"MOGU02900"
"2009-10-02",222.399163492612,"MOGU02900"
"2009-10-03",224.210780558516,"MOGU02900"
"2009-10-04",237.903107451357,"MOGU02900"
"2009-10-05",245.035627327447,"MOGU02900"
"2009-10-06",245.873581310057,"MOGU02900"
